# file...... nodes_volts_A_mag.csv
# date...... Fri Mar 22 16:35:57 2024
# user...... xiej204
# host...... (null)
# group..... class=node
# property.. voltage_A
# limit..... 10000000
# interval.. 1
# timestamp,node_1,node_2,node_3,node_4,node_5,node_6,node_5_xmf_sec,node_5_pv
2000-01-01 00:00:00 EST,7199.557857,7102.856233,2229.270196,1860.560190,1849.972551,1835.020109,216.077800,216.130539
2000-01-01 00:00:01 EST,7199.557857,7102.856233,2229.270196,1860.560190,1849.972551,1835.020109,216.077800,216.130539
2000-01-01 00:00:02 EST,7199.557857,7102.856233,2229.270196,1860.560190,1849.972551,1835.020109,216.077800,216.130539
