hour, t(sec), Frequency,Theta (Deg),Vd,PShaft,dSpeed (Deg/sec),dTheta (Deg),
0, 0.06600, 60.35, 72.0523, 1.17334, 372001, 2208.3, 2.19941
0, 0.06700, 60.3561, 72.1794, 1.17334, 372001, 2162.33, 2.23756
0, 0.06800, 60.362, 72.3087, 1.17334, 372001, 2115.62, 2.2749
0, 0.06900, 60.3678, 72.4401, 1.17334, 372001, 2068.18, 2.31142
0, 0.07000, 60.3735, 72.5735, 1.17334, 372001, 2019.99, 2.3471
0, 0.07100, 60.3727, 72.709, 1.17334, 372001, -2576.84, 2.38194
0, 0.07200, 60.3652, 72.8431, 1.17334, 372001, -2803.97, 2.29673
0, 0.07300, 60.3573, 72.9732, 1.17334, 372001, -2937.78, 2.24615
0, 0.07400, 60.3489, 73.1004, 1.17334, 372001, -3060.74, 2.19362
0, 0.07500, 60.3403, 73.2245, 1.17334, 372001, -3170.42, 2.13909
0, 0.07600, 60.3313, 73.3455, 1.17334, 372001, -3270.4, 2.08278
0, 0.07700, 60.3221, 73.4631, 1.17334, 372001, -3363.16, 2.02481
0, 0.07800, 60.3127, 73.5774, 1.17334, 372001, -3449.55, 1.96529
0, 0.07900, 60.303, 73.6883, 1.17334, 372001, -3530.95, 1.90432
0, 0.08000, 60.293, 73.7956, 1.17334, 372001, -3608.12, 1.84197
0, 0.08100, 60.2829, 73.8993, 1.17334, 372001, -3681.57, 1.77832
0, 0.08200, 60.2726, 73.9994, 1.17334, 372001, -3751.61, 1.71342
0, 0.08300, 60.2621, 74.0956, 1.17334, 372001, -3818.45, 1.64733
0, 0.08400, 60.2514, 74.1881, 1.17334, 372001, -3882.23, 1.5801
0, 0.08500, 60.2405, 74.2767, 1.17334, 372001, -3943.03, 1.51179
0, 0.08600, 60.2295, 74.3613, 1.17334, 372001, -4000.91, 1.44244
0, 0.08700, 60.2183, 74.4419, 1.17334, 372001, -4055.89, 1.3721
0, 0.08800, 60.207, 74.5185, 1.17334, 372001, -4107.99, 1.30083
0, 0.08900, 60.1955, 74.591, 1.17334, 372001, -4157.19, 1.22868
0, 0.09000, 60.1839, 74.6593, 1.17334, 372001, -4203.49, 1.15569
0, 0.09100, 60.1721, 74.7234, 1.17334, 372001, -4246.87, 1.08192
0, 0.09200, 60.1603, 74.7833, 1.17334, 372001, -4287.32, 1.00742
0, 0.09300, 60.1483, 74.8388, 1.17334, 372001, -4324.83, 0.932243
0, 0.09400, 60.1363, 74.8901, 1.17334, 372001, -4359.37, 0.856434
0, 0.09500, 60.1241, 74.9369, 1.17334, 372001, -4390.93, 0.780047
0, 0.09600, 60.1119, 74.9794, 1.17334, 372001, -4419.48, 0.703135
0, 0.09700, 60.0996, 75.0175, 1.17334, 372001, -4445.02, 0.625752
0, 0.09800, 60.0872, 75.0511, 1.17334, 372001, -4467.52, 0.547949
0, 0.09900, 60.0747, 75.0803, 1.17334, 372001, -4486.98, 0.46978
0, 0.10000, 60.0623, 75.1049, 1.17334, 372001, -4503.38, 0.391298
0, 0.10100, 60.0497, 75.1251, 1.17334, 372001, -4516.72, 0.312556
0, 0.10200, 60.0372, 75.1408, 1.17334, 372001, -4526.99, 0.233608
0, 0.10300, 60.0246, 75.1519, 1.17334, 372001, -4534.18, 0.154507
0, 0.10400, 60.012, 75.1585, 1.17334, 372001, -4538.28, 0.0753081
0, 0.10500, 59.9994, 75.1605, 1.17334, 372001, -4539.3, -0.00393566
0, 0.10600, 59.9868, 75.158, 1.17334, 372001, -4537.23, -0.0831703
0, 0.10700, 59.9742, 75.151, 1.17334, 372001, -4532.08, -0.162342
0, 0.10800, 59.9616, 75.1394, 1.17334, 372001, -4523.84, -0.241397
0, 0.10900, 59.949, 75.1233, 1.17334, 372001, -4512.53, -0.320281
0, 0.11000, 59.9365, 75.1027, 1.17334, 372001, -4498.14, -0.39894
0, 0.11100, 59.9241, 75.0776, 1.17334, 372001, -4480.69, -0.477322
0, 0.11200, 59.9116, 75.048, 1.17334, 372001, -4460.19, -0.555373
0, 0.11300, 59.8993, 75.014, 1.17334, 372001, -4436.64, -0.633039
0, 0.11400, 59.887, 74.9755, 1.17334, 372001, -4410.07, -0.710267
0, 0.11500, 59.8748, 74.9326, 1.17334, 372001, -4380.49, -0.787006
0, 0.11600, 59.8627, 74.8853, 1.17334, 372001, -4347.92, -0.863202
0, 0.11700, 59.8506, 74.8337, 1.17334, 372001, -4312.37, -0.938803
0, 0.11800, 59.8387, 74.7778, 1.17334, 372001, -4273.87, -1.01376
0, 0.11900, 59.8269, 74.7176, 1.17334, 372001, -4232.45, -1.08802
0, 0.12000, 59.8152, 74.6531, 1.17334, 372001, -4188.12, -1.16152
